College,Course,Category,Allotted_Rank_2020,Allotted_Rank_2021,Allotted_Rank_2022,Allotted_Rank_2023,Allotted_Rank_2024
Sarat Chandra Chattopadhyay Govt. Medical College & Hospital,MBBS,OBC,,,16453,17120,17120
Sarat Chandra Chattopadhyay Govt. Medical College & Hospital,MBBS,OBC PWD,,,,967175,967175
Sarat Chandra Chattopadhyay Govt. Medical College & Hospital,MBBS,SC,,,77578,87818,87818
Sarat Chandra Chattopadhyay Govt. Medical College & Hospital,MBBS,ST,,,110926,133763,133763
Saveetha Dental College,BDS,EWS,,,332164,420808,420808
Saveetha Dental College,BDS,GN,812951,764791,665975,655596,655596
Saveetha Dental College,BDS,OBC,,908494,712367,652217,652217
Saveetha Dental College,BDS,SC,,692203,723139,541978,541978
Saveetha Dental College,BDS,ST,,,698812,,
Saveetha Medical College,MBBS,EWS,,408231,148533,,
Saveetha Medical College,MBBS,GN,652223,494208,473349,568054,568054
Saveetha Medical College,MBBS,OBC,,493260,472380,567628,567628
Saveetha Medical College,MBBS,SC,,449094,337233,551359,551359
School of Dental Sciences and KIMSDU,BDS,EWS,,710338,653538,1008165,1008165
School of Dental Sciences and KIMSDU,BDS,GN,733877,759249,876999,1045486,1045486
School of Dental Sciences and KIMSDU,BDS,OBC,,898265,1053994,1044018,1044018
School of Dental Sciences and KIMSDU,BDS,SC,,645268,1036511,1015722,1015722
"Sh. Lal Bahadur Shastri Govt. Med.
College. Mandi",MBBS,GN,6808,,,,
"Sh. Lal Bahadur Shastri Govt. Med.
College. Mandi",MBBS,GN PWD,356821,,,,
"Sh. Lal Bahadur Shastri Govt. Med.
College. Mandi",MBBS,SC,44175,,,,
"Sh. Lal Bahadur Shastri Govt. Med.
College. Mandi",MBBS,ST,58269,,,,
Shaheed Nirmal Mahto Medical College & Hospital,MBBS,EWS,,6630,,10308,10308
Shaheed Nirmal Mahto Medical College & Hospital,MBBS,GN,,6269,7400,9040,9040
Shaheed Nirmal Mahto Medical College & Hospital,MBBS,OBC,,9231,8525,10197,10197
Shaheed Nirmal Mahto Medical College & Hospital,MBBS,OBC PWD,,,,567200,567200
Shaheed Nirmal Mahto Medical College & Hospital,MBBS,SC,,56196,62773,75182,75182
Shaheed Nirmal Mahto Medical College & Hospital,MBBS,ST,,83131,99742,94948,94948
Sharad Pawar Dental College and Hospital,BDS,EWS,,763624,612578,1160743,1160743
Sharad Pawar Dental College and Hospital,BDS,GN,799985,750593,875502,1164658,1164658
Sharad Pawar Dental College and Hospital,BDS,OBC,,920208,1022657,1394835,1394835
Sharad Pawar Dental College and Hospital,BDS,SC,,577429,962531,1367264,1367264
Sharad Pawar Dental College and Hospital,BDS,ST,,793650,,,
Shri Atal Bihari Vajpayee Medical College & Research Institute,MBBS,EWS,,9137,6331,6856,6856
Shri Atal Bihari Vajpayee Medical College & Research Institute,MBBS,GN,,3778,4547,3492,3492
Shri Atal Bihari Vajpayee Medical College & Research Institute,MBBS,GN PWD,,157382,,,
Shri Atal Bihari Vajpayee Medical College & Research Institute,MBBS,OBC,,7742,7705,6361,6361
Shri Atal Bihari Vajpayee Medical College & Research Institute,MBBS,SC,,45331,47338,43650,43650
Shri Atal Bihari Vajpayee Medical College & Research Institute,MBBS,SC PWD,,,543399,,
Shri Atal Bihari Vajpayee Medical College & Research Institute,MBBS,ST,,45803,,46850,46850
Shri Sathya Sai Medical College and RI,MBBS,EWS,,302519,857312,1151589,1151589
Shri Sathya Sai Medical College and RI,MBBS,GN,463780,766859,878020,1161774,1161774
Shri Sathya Sai Medical College and RI,MBBS,OBC,,920024,1051263,1330568,1330568
Shri Sathya Sai Medical College and RI,MBBS,SC,,906769,1049480,1332973,1332973
Shri Sathya Sai Medical College and RI,MBBS,ST,,554951,1015631,1323381,1323381
Shri Vinobha Bhave Institute Medical Sciences,MBBS,EWS,,11585,12285,,
Shri Vinobha Bhave Institute Medical Sciences,MBBS,GN,10346,8568,10079,,
Shri Vinobha Bhave Institute Medical Sciences,MBBS,GN PWD,415498,243984,853319,,
Shri Vinobha Bhave Institute Medical Sciences,MBBS,OBC,,11674,12425,,
Shri Vinobha Bhave Institute Medical Sciences,MBBS,SC,59706,66155,63512,,
Shri Vinobha Bhave Institute Medical Sciences,MBBS,ST,85823,81865,70050,,
Siddartha Medical College,MBBS,EWS,,12243,14822,15418,15418
Siddartha Medical College,MBBS,EWS PWD,,302993,732749,,
Siddartha Medical College,MBBS,GN,8994,9925,10840,10733,10733
Siddartha Medical College,MBBS,GN PWD,347150,,,632169,632169
Siddartha Medical College,MBBS,OBC,,13344,12785,14496,14496
Siddartha Medical College,MBBS,OBC PWD,,507624,,,
Siddartha Medical College,MBBS,SC,63694,69035,63933,61742,61742
Siddartha Medical College,MBBS,ST,64778,74945,86807,97302,97302
Sree Balaji Dental College and Hospital,BDS,GN,796215,765729,818434,1160669,1160669
Sree Balaji Dental College and Hospital,BDS,OBC,,908208,1051371,1330714,1330714
Sree Balaji Dental College and Hospital,BDS,SC,,,952213,1278648,1278648
Sree Balaji Medical College and Hospital,MBBS,EWS,,,687404,1076341,1076341
Sree Balaji Medical College and Hospital,MBBS,GN,550887,769084,809526,1100567,1100567
Sree Balaji Medical College and Hospital,MBBS,OBC,,802804,795619,1100219,1100219
Sree Balaji Medical College and Hospital,MBBS,SC,,774962,786736,1103028,1103028
Sree Balaji Medical College and Hospital,MBBS,ST,,,676675,1069409,1069409
Sri Jagannath Medical College & Hospital,MBBS,EWS,,12178,12415,14049,14049
Sri Jagannath Medical College & Hospital,MBBS,GN,,10362,9883,8094,8094
Sri Jagannath Medical College & Hospital,MBBS,GN PWD,,,,573424,573424
Sri Jagannath Medical College & Hospital,MBBS,OBC,,12094,12810,12759,12759
Sri Jagannath Medical College & Hospital,MBBS,OBC PWD,,443112,,,
Sri Jagannath Medical College & Hospital,MBBS,SC,,58991,60989,53254,53254
Sri Jagannath Medical College & Hospital,MBBS,ST,,88183,115475,87766,87766
"Sri Lakshmi Narayana Inst. of Med.
Scien.",MBBS,GN,558551,769525,,,
"Sri Lakshmi Narayana Inst. of Med.
Scien.",MBBS,OBC,,919872,,,
"Sri Lakshmi Narayana Inst. of Med.
Scien.",MBBS,SC,,914776,,,
"Sri Lakshmi Narayana Inst. of Med.
Scien.",MBBS,ST,,873160,,,
Sri Lakshmi Narayana Inst. of Med. Scien.,MBBS,EWS,,,738515,1094534,1094534
Sri Lakshmi Narayana Inst. of Med. Scien.,MBBS,GN,,,848798,1160343,1160343
Sri Lakshmi Narayana Inst. of Med. Scien.,MBBS,GN PWD,,,,1219592,1219592
Sri Lakshmi Narayana Inst. of Med. Scien.,MBBS,OBC,,,847947,1253815,1253815
Sri Lakshmi Narayana Inst. of Med. Scien.,MBBS,SC,,,810364,1248912,1248912
Sri Lakshmi Narayana Inst. of Med. Scien.,MBBS,ST,,,,907466,907466
Sri Ramachandra Dental and Hospt.,BDS,EWS,,,,529152,529152
Sri Ramachandra Dental and Hospt.,BDS,GN,815915,710858,871206,872373,872373
Sri Ramachandra Dental and Hospt.,BDS,OBC,,873687,1034869,874678,874678
Sri Ramachandra Dental and Hospt.,BDS,SC,,718287,849178,791908,791908
Sri Ramachandra Dental and Hospt.,BDS,ST,,,,795667,795667
"Sri Ramachandra Med. College and Res.
Inst.",MBBS,GN,615686,764455,,,
"Sri Ramachandra Med. College and Res.
Inst.",MBBS,OBC,,822511,,,
"Sri Ramachandra Med. College and Res.
Inst.",MBBS,SC,,586246,,,
Sri Ramachandra Med. College and Res. Inst.,MBBS,GN,,,716247,1146916,1146916
Sri Ramachandra Med. College and Res. Inst.,MBBS,OBC,,,657927,1320358,1320358
Sri Ramachandra Med. College and Res. Inst.,MBBS,SC,,,478147,300125,300125
Sri Ramachandra Med. College and Res. Inst.,MBBS,ST,,,232748,,
Sri Siddhartha Academy T Begur,MBBS,EWS,,289300,343078,350706,350706
Sri Siddhartha Academy T Begur,MBBS,GN,204418,290519,486819,739666,739666
Sri Siddhartha Academy T Begur,MBBS,OBC,,292966,511699,1382887,1382887
Sri Siddhartha Academy T Begur,MBBS,SC,,291692,335448,1278394,1278394
Sri Siddhartha Academy T Begur,MBBS,ST,,227503,335725,363616,363616
Sri Siddhartha DentalCollege,BDS,EWS,,686275,787830,784291,784291
Sri Siddhartha DentalCollege,BDS,GN,742018,737959,871662,1036198,1036198
Sri Siddhartha DentalCollege,BDS,OBC,,902842,1026509,1029696,1029696
Sri Siddhartha DentalCollege,BDS,SC,,902127,,,
Sri Siddhartha DentalCollege,BDS,ST,,,1022404,907475,907475
Sri Siddhartha Medical College DU,MBBS,EWS,,206430,254853,291304,291304
Sri Siddhartha Medical College DU,MBBS,GN,179715,588505,663019,1159873,1159873
Sri Siddhartha Medical College DU,MBBS,OBC,,232500,1029397,894927,894927
Sri Siddhartha Medical College DU,MBBS,SC,,232430,250739,1162062,1162062
Sri Siddhartha Medical College DU,MBBS,ST,,217946,830889,280475,280475
Sri Venkateswara Medical College,MBBS,EWS,,12804,13465,12816,12816
Sri Venkateswara Medical College,MBBS,EWS PWD,,243087,,1009162,1009162
Sri Venkateswara Medical College,MBBS,GN,8501,9366,10170,10579,10579
Sri Venkateswara Medical College,MBBS,GN PWD,361655,,,,
Sri Venkateswara Medical College,MBBS,OBC,,13079,13715,13993,13993
Sri Venkateswara Medical College,MBBS,OBC PWD,,,,600375,600375
Sri Venkateswara Medical College,MBBS,SC,51144,70796,62554,63254,63254
Sri Venkateswara Medical College,MBBS,SC PWD,465923,,,1044758,1044758
Sri Venkateswara Medical College,MBBS,ST,57079,74202,72713,80061,80061
Sri Venkateswara Medical College,MBBS,ST PWD,808367,,,,
St. Stephen's Hospital College of Nursing,B.Sc. Nursing,EWS,,,118741,,
St. Stephen's Hospital College of Nursing,B.Sc. Nursing,GN,,,178346,,
St. Stephen's Hospital College of Nursing,B.Sc. Nursing,OBC,,,195111,,
St. Stephen's Hospital College of Nursing,B.Sc. Nursing,SC,,,187675,,
St. Stephen's Hospital College of Nursing,B.Sc. Nursing,ST,,,210776,,
Sundarlal patwa Govt medical College mandsaur,MBBS,GN,,,,14215,14215
Sundarlal patwa Govt medical College mandsaur,MBBS,OBC,,,,15839,15839
Sundarlal patwa Govt medical College mandsaur,MBBS,SC PWD,,,,990135,990135
Sundarlal patwa Govt medical College mandsaur,MBBS,ST PWD,,,,990215,990215
T.D. MEDICAL COLLEGE,MBBS,EWS,,12122,10205,17607,17607
T.D. MEDICAL COLLEGE,MBBS,EWS PWD,,635237,,,
T.D. MEDICAL COLLEGE,MBBS,GN,2462,3762,4738,3454,3454
T.D. MEDICAL COLLEGE,MBBS,GN PWD,212385,,,317227,317227
T.D. MEDICAL COLLEGE,MBBS,OBC,,5389,5950,4074,4074
T.D. MEDICAL COLLEGE,MBBS,OBC PWD,,,446214,454929,454929
T.D. MEDICAL COLLEGE,MBBS,SC,38854,68578,67155,68434,68434
T.D. MEDICAL COLLEGE,MBBS,ST,82806,91744,104892,78658,78658
TAMILNADU GOVT D.C. & HOSP,BDS,EWS,,17081,27095,36801,36801
TAMILNADU GOVT D.C. & HOSP,BDS,EWS PWD,,510059,,,
TAMILNADU GOVT D.C. & HOSP,BDS,GN,14901,15938,24935,29130,29130
TAMILNADU GOVT D.C. & HOSP,BDS,GN PWD,577533,,,,
TAMILNADU GOVT D.C. & HOSP,BDS,OBC,,20987,27592,31468,31468
TAMILNADU GOVT D.C. & HOSP,BDS,SC,79028,87541,93053,95529,95529
TAMILNADU GOVT D.C. & HOSP,BDS,ST,95564,117190,116892,169788,169788
THANJAVUR MEDICAL COLL.,MBBS,EWS,,12734,12861,19490,19490
THANJAVUR MEDICAL COLL.,MBBS,GN,6362,3938,7214,5601,5601
THANJAVUR MEDICAL COLL.,MBBS,GN PWD,,,,576752,576752
THANJAVUR MEDICAL COLL.,MBBS,OBC,,6937,8925,7560,7560
THANJAVUR MEDICAL COLL.,MBBS,SC,39389,40427,44694,52316,52316
THANJAVUR MEDICAL COLL.,MBBS,ST,78023,96702,108815,130722,130722
THENI GOVT. MEDICAL COLLEGE,MBBS,EWS,,13084,15828,21141,21141
THENI GOVT. MEDICAL COLLEGE,MBBS,GN,6340,7980,9785,8200,8200
THENI GOVT. MEDICAL COLLEGE,MBBS,GN PWD,342212,,937167,,
THENI GOVT. MEDICAL COLLEGE,MBBS,OBC,,8987,12211,9224,9224
THENI GOVT. MEDICAL COLLEGE,MBBS,OBC PWD,,316625,959172,,
THENI GOVT. MEDICAL COLLEGE,MBBS,SC,59946,67955,56953,57242,57242
THENI GOVT. MEDICAL COLLEGE,MBBS,ST,92947,100108,112000,132881,132881
THOOTHUKUDI MEDICAL COLLEGE,MBBS,EWS,,14647,17801,21496,21496
THOOTHUKUDI MEDICAL COLLEGE,MBBS,EWS PWD,,683127,,,
THOOTHUKUDI MEDICAL COLLEGE,MBBS,GN,7234,9449,11178,8588,8588
THOOTHUKUDI MEDICAL COLLEGE,MBBS,GN PWD,394845,,918879,,
THOOTHUKUDI MEDICAL COLLEGE,MBBS,OBC,,10590,14288,9475,9475
THOOTHUKUDI MEDICAL COLLEGE,MBBS,OBC PWD,,,,802244,802244
THOOTHUKUDI MEDICAL COLLEGE,MBBS,SC,64588,73765,80340,77873,77873
THOOTHUKUDI MEDICAL COLLEGE,MBBS,SC PWD,,895033,,,
THOOTHUKUDI MEDICAL COLLEGE,MBBS,ST,92989,99260,115064,133940,133940
TOPIWALA NATIONAL MEDICAL COLLEGE,MBBS,EWS,,3975,3521,5605,5605
TOPIWALA NATIONAL MEDICAL COLLEGE,MBBS,GN,2565,2311,2899,3022,3022
TOPIWALA NATIONAL MEDICAL COLLEGE,MBBS,GN PWD,97970,,339871,,
TOPIWALA NATIONAL MEDICAL COLLEGE,MBBS,OBC,,4669,5042,5444,5444
TOPIWALA NATIONAL MEDICAL COLLEGE,MBBS,SC,29963,26577,42641,31531,31531
TOPIWALA NATIONAL MEDICAL COLLEGE,MBBS,ST,51768,40923,83983,53867,53867
Tamralipto Government Medical College & Hospital,MBBS,EWS,,,16602,18144,18144
Tamralipto Government Medical College & Hospital,MBBS,GN,,,14979,16824,16824
Tamralipto Government Medical College & Hospital,MBBS,GN PWD,,,856505,,
Tamralipto Government Medical College & Hospital,MBBS,OBC,,,16677,18126,18126
Tamralipto Government Medical College & Hospital,MBBS,SC,,,79845,88024,88024
Tamralipto Government Medical College & Hospital,MBBS,ST,,,119983,135300,135300
Tezpur Medical College,MBBS,EWS,,12972,16706,20877,20877
Tezpur Medical College,MBBS,GN,12239,12493,15253,17444,17444
Tezpur Medical College,MBBS,GN PWD,,,,867011,867011
Tezpur Medical College,MBBS,OBC,,13973,16282,18346,18346
Tezpur Medical College,MBBS,OBC PWD,,495706,,,
Tezpur Medical College,MBBS,SC,69048,70843,80593,92187,92187
Tezpur Medical College,MBBS,ST,91710,98239,101559,100614,100614
Thaimoogambigai Dental College and Hsopt. Chennai,BDS,EWS,,,,1159142,1159142
Thaimoogambigai Dental College and Hsopt. Chennai,BDS,GN,813421,679310,846913,1070276,1070276
Thaimoogambigai Dental College and Hsopt. Chennai,BDS,OBC,,917178,1025370,1385738,1385738
Thaimoogambigai Dental College and Hsopt. Chennai,BDS,SC,,770220,1015554,1376698,1376698
Thaimoogambigai Dental College and Hsopt. Chennai,BDS,ST,,,778292,,
Thiruvannamalai MC,MBBS,EWS,,14853,18113,22622,22622
Thiruvannamalai MC,MBBS,GN,8242,10805,12316,9953,9953
Thiruvannamalai MC,MBBS,OBC,,11703,15204,11605,11605
Thiruvannamalai MC,MBBS,OBC PWD,,366082,,,
Thiruvannamalai MC,MBBS,SC,64067,73624,82983,79991,79991
Thiruvannamalai MC,MBBS,SC PWD,390761,,,,
Thiruvannamalai MC,MBBS,ST,65892,101031,98059,142288,142288
Tinsukia Medical College & Hospital,MBBS,EWS,,,,22883,22883
Tinsukia Medical College & Hospital,MBBS,GN,,,,19596,19596
Tinsukia Medical College & Hospital,MBBS,OBC,,,,20133,20133
Tinsukia Medical College & Hospital,MBBS,SC,,,,103402,103402
Tinsukia Medical College & Hospital,MBBS,SC PWD,,,,1189336,1189336
Tomo Riba Institute Health and Medical Sciences,MBBS,EWS,,14032,16295,21616,21616
Tomo Riba Institute Health and Medical Sciences,MBBS,GN,12303,13814,,17823,17823
Tomo Riba Institute Health and Medical Sciences,MBBS,OBC,,14672,15544,19357,19357
Tomo Riba Institute Health and Medical Sciences,MBBS,OBC PWD,,445564,,,
Tomo Riba Institute Health and Medical Sciences,MBBS,SC,69416,75661,69239,105203,105203
Tomo Riba Institute Health and Medical Sciences,MBBS,ST,91596,,108198,116555,116555
UNS AUTONOMOUS STATE MEDICAL COLLEGES,MBBS,EWS,,12431,12942,15476,15476
UNS AUTONOMOUS STATE MEDICAL COLLEGES,MBBS,EWS PWD,,498488,,,
UNS AUTONOMOUS STATE MEDICAL COLLEGES,MBBS,GN,,11433,12592,12907,12907
UNS AUTONOMOUS STATE MEDICAL COLLEGES,MBBS,OBC,,12726,13329,14563,14563
UNS AUTONOMOUS STATE MEDICAL COLLEGES,MBBS,OBC PWD,,,,759811,759811
UNS AUTONOMOUS STATE MEDICAL COLLEGES,MBBS,SC,,69138,68313,85353,85353
UNS AUTONOMOUS STATE MEDICAL COLLEGES,MBBS,SC PWD,,534149,,,
UNS AUTONOMOUS STATE MEDICAL COLLEGES,MBBS,ST,,95046,104632,128599,128599
UTTARANCHAL F HOSP TRUST MC,MBBS,EWS,,8427,9178,10219,10219
UTTARANCHAL F HOSP TRUST MC,MBBS,GN,9130,6928,6446,6620,6620
UTTARANCHAL F HOSP TRUST MC,MBBS,GN PWD,411040,,576942,,
UTTARANCHAL F HOSP TRUST MC,MBBS,OBC,,9509,9320,9803,9803
UTTARANCHAL F HOSP TRUST MC,MBBS,OBC PWD,,,662610,,
UTTARANCHAL F HOSP TRUST MC,MBBS,SC,51695,61092,58407,49916,49916
UTTARANCHAL F HOSP TRUST MC,MBBS,ST,87608,86373,95401,104313,104313
University College of Medical Sciences,MBBS,EWS,501,4831,5105,6859,6859
University College of Medical Sciences,MBBS,EWS PWD,,,,945778,945778
University College of Medical Sciences,MBBS,GN,292,190342,7983,212964,212964
University College of Medical Sciences,MBBS,"GN
(PRIORITY: 5B)",296021,,,,
University College of Medical Sciences,MBBS,"GN
(PRIORITY: 6)",7904,,,,
University College of Medical Sciences,MBBS,GN PWD,447653,430199,699995,836006,836006
University College of Medical Sciences,MBBS,OBC,517,24820,21878,11575,11575
University College of Medical Sciences,MBBS,"OBC
(PRIORITY: 6)",17426,,,,
University College of Medical Sciences,MBBS,OBC PWD,,,139087,231746,231746
University College of Medical Sciences,MBBS,SC,4682,236789,50445,62315,62315
University College of Medical Sciences,MBBS,"SC
(PRIORITY: 6)",130249,,,,
University College of Medical Sciences,MBBS,SC PWD,357536,,,,
University College of Medical Sciences,MBBS,ST,11712,172969,178064,176068,176068
Uttar Pradesh University of Medical Sciences,MBBS,EWS,,7337,8905,8178,8178
Uttar Pradesh University of Medical Sciences,MBBS,EWS PWD,,265497,,,
Uttar Pradesh University of Medical Sciences,MBBS,GN,7633,6523,6710,6698,6698
Uttar Pradesh University of Medical Sciences,MBBS,GN PWD,229106,,,,
Uttar Pradesh University of Medical Sciences,MBBS,OBC,,7887,7988,7967,7967
Uttar Pradesh University of Medical Sciences,MBBS,OBC PWD,,,579404,,
Uttar Pradesh University of Medical Sciences,MBBS,SC,51501,50970,54536,58811,58811
Uttar Pradesh University of Medical Sciences,MBBS,SC PWD,477699,,,,
Uttar Pradesh University of Medical Sciences,MBBS,ST,79838,80101,83561,94557,94557
Uttar Pradesh University of Medical Sciences,MBBS,ST PWD,,753722,,,
V.S.S. MEDICAL COLLEGE,MBBS,EWS,,10831,12671,10792,10792
V.S.S. MEDICAL COLLEGE,MBBS,EWS PWD,,,,499636,499636
V.S.S. MEDICAL COLLEGE,MBBS,GN,9632,7664,8672,7458,7458
V.S.S. MEDICAL COLLEGE,MBBS,GN PWD,268539,,,355471,355471
V.S.S. MEDICAL COLLEGE,MBBS,OBC,,10231,10278,10802,10802
V.S.S. MEDICAL COLLEGE,MBBS,OBC PWD,,146087,,602112,602112
V.S.S. MEDICAL COLLEGE,MBBS,SC,43297,49984,47384,48654,48654
V.S.S. MEDICAL COLLEGE,MBBS,ST,81028,94127,116945,94307,94307
VARDHMAN INSTITUTE OF MEDICAL SCIENCES,MBBS,EWS,,7487,10905,10575,10575
VARDHMAN INSTITUTE OF MEDICAL SCIENCES,MBBS,GN,6468,7355,7217,3420,3420
VARDHMAN INSTITUTE OF MEDICAL SCIENCES,MBBS,GN PWD,,,,631977,631977
VARDHMAN INSTITUTE OF MEDICAL SCIENCES,MBBS,OBC,,8766,8534,7965,7965
VARDHMAN INSTITUTE OF MEDICAL SCIENCES,MBBS,OBC PWD,,,761825,,
VARDHMAN INSTITUTE OF MEDICAL SCIENCES,MBBS,SC,45482,49353,32001,58117,58117
VARDHMAN INSTITUTE OF MEDICAL SCIENCES,MBBS,SC PWD,,,655141,,
VARDHMAN INSTITUTE OF MEDICAL SCIENCES,MBBS,ST,74693,81359,90902,67152,67152
VELS MEDICAL COLLEGE & HOSPITAL,MBBS,EWS,,404617,580949,1030221,1030221
VELS MEDICAL COLLEGE & HOSPITAL,MBBS,GN,,733679,869202,1163943,1163943
VELS MEDICAL COLLEGE & HOSPITAL,MBBS,OBC,,727109,972372,1175074,1175074
VELS MEDICAL COLLEGE & HOSPITAL,MBBS,SC,,720271,965248,1160760,1160760
VELS MEDICAL COLLEGE & HOSPITAL,MBBS,ST,,555607,954701,1058515,1058515
VIJAYNAGAR INST OF MED. SC,MBBS,EWS,,12281,13425,15512,15512
VIJAYNAGAR INST OF MED. SC,MBBS,GN,9158,8964,9893,10621,10621
VIJAYNAGAR INST OF MED. SC,MBBS,GN PWD,386152,287629,433930,,
VIJAYNAGAR INST OF MED. SC,MBBS,OBC,,10423,12387,12723,12723
VIJAYNAGAR INST OF MED. SC,MBBS,OBC PWD,,,1007881,589294,589294
VIJAYNAGAR INST OF MED. SC,MBBS,SC,64142,59421,72253,71167,71167
VIJAYNAGAR INST OF MED. SC,MBBS,ST,,58373,69714,74664,74664
VMKV Medical College and Hospital,MBBS,EWS,,297225,674485,,
VMKV Medical College and Hospital,MBBS,GN,416804,626772,743940,996106,996106
VMKV Medical College and Hospital,MBBS,OBC,,627454,749285,1000692,1000692
VMKV Medical College and Hospital,MBBS,SC,,619820,744299,1001140,1001140
VMMC AND SAFDARJUNG HOSPITAL,MBBS,EWS,446,,,,
VMMC AND SAFDARJUNG HOSPITAL,MBBS,GN,138,,,,
VMMC AND SAFDARJUNG HOSPITAL,MBBS,GN PWD,8168,,,,
VMMC AND SAFDARJUNG HOSPITAL,MBBS,OBC,430,,,,
VMMC AND SAFDARJUNG HOSPITAL,MBBS,OBC PWD,77410,,,,
VMMC AND SAFDARJUNG HOSPITAL,MBBS,SC,2582,,,,
VMMC AND SAFDARJUNG HOSPITAL,MBBS,ST,10515,,,,
VMS Dental College,BDS,GN,814066,589979,818734,1123317,1123317
VMS Dental College,BDS,OBC,,911786,1053408,1392756,1392756
VMS Dental College,BDS,SC,,453872,921725,1214262,1214262
Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,MBBS,"EW NO
(PRIORITY: 6)",2246,,,,
Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,MBBS,EWS,3752,99981,21959,88593,88593
Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,MBBS,EWS PWD,,667082,711305,660574,660574
Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,MBBS,GN,2185,278525,793112,426129,426129
Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,MBBS,"GN
(PRIORITY: 2)",76919,,,,
Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,MBBS,"GN
(PRIORITY: 3)",419449,,,,
Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,MBBS,"GN
(PRIORITY: 5A)",86205,,,,
Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,MBBS,GN PWD,514324,342038,446523,66514,66514
Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,MBBS,OBC,8591,21717,269779,572024,572024
Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,MBBS,"OBC
(PRIORITY: 6)",16341,,,,
Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,MBBS,OBC PWD,,630613,,,
Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,MBBS,SC,39131,103681,383953,36379,36379
Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,MBBS,"SC
(PRIORITY: 6)",122222,,,,
Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,MBBS,SC PWD,661174,822338,377770,1234779,1234779
Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,MBBS,ST,133430,128418,122597,110112,110112
Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,MBBS,ST PWD,,,564274,,
Veer Chandra Singh Garhwali Govt. Institute of Medical Science & Research,MBBS,EWS,,,10690,12294,12294
Veer Chandra Singh Garhwali Govt. Institute of Medical Science & Research,MBBS,GN,,,9353,10007,10007
Veer Chandra Singh Garhwali Govt. Institute of Medical Science & Research,MBBS,OBC,,,12268,11840,11840
Veer Chandra Singh Garhwali Govt. Institute of Medical Science & Research,MBBS,OBC PWD,,,,764207,764207
Veer Chandra Singh Garhwali Govt. Institute of Medical Science & Research,MBBS,SC,,,64268,73287,73287
Veer Chandra Singh Garhwali Govt. Institute of Medical Science & Research,MBBS,ST,,,97317,113736,113736
Vinayaka Missions Medical College and Hospital,MBBS,EWS,,375112,501188,882932,882932
