"College","Course","Category","Predicted_Rank_2025"
"Saheed Laxman Nayak Med. College and Hos.","MBBS","GN",15620.41
"Saheed Laxman Nayak Med. College and Hos.","MBBS","OBC",26802.74
"Saheed Laxman Nayak Med. College and Hos.","MBBS","SC",70740.98
"Saheed Laxman Nayak Med. College and Hos.","MBBS","ST",116355.845
"Saheed Rendo Majhi Medical College & Hospital","MBBS","EWS",22002.825
"Saheed Rendo Majhi Medical College & Hospital","MBBS","GN",28071.26
"Saheed Rendo Majhi Medical College & Hospital","MBBS","OBC",27546.38
"Saheed Rendo Majhi Medical College & Hospital","MBBS","SC",88931.295
"Saheed Rendo Majhi Medical College & Hospital","MBBS","ST",128653.575
"Santosh Dental College and Hospital","BDS","EWS",1077213.565
"Santosh Dental College and Hospital","BDS","GN",1155572.265
"Santosh Dental College and Hospital","BDS","OBC",1186426.015
"Santosh Dental College and Hospital","BDS","SC",1174330.615
"Santosh Dental College and Hospital","BDS","ST",394091.765
"Santosh Dental College and Hospital","MBBS","EWS",480746.855
"Santosh Dental College and Hospital","MBBS","GN",1055611.405
"Santosh Dental College and Hospital","MBBS","OBC",845170.61
"Santosh Dental College and Hospital","MBBS","SC",1263049.015
"Sarat Chandra Chattopadhyay Govt. Medical College & Hospital","MBBS","EWS",119547.895
"Sarat Chandra Chattopadhyay Govt. Medical College & Hospital","MBBS","GN",92690.31
"Sarat Chandra Chattopadhyay Govt. Medical College & Hospital","MBBS","OBC",101354.67
"Sarat Chandra Chattopadhyay Govt. Medical College & Hospital","MBBS","OBC PWD",876111.56
"Sarat Chandra Chattopadhyay Govt. Medical College & Hospital","MBBS","SC",300072.845
"Sarat Chandra Chattopadhyay Govt. Medical College & Hospital","MBBS","ST",155152.5
"Saveetha Dental College","BDS","EWS",601946.52
"Saveetha Dental College","BDS","GN",661441.73
"Saveetha Dental College","BDS","OBC",645011.625
"Saveetha Dental College","BDS","SC",581769.93
"Saveetha Medical College","MBBS","GN",499945.29
"Saveetha Medical College","MBBS","OBC",495250.9
"Saveetha Medical College","MBBS","SC",506080.085
"School of Dental Sciences and KIMSDU","BDS","EWS",999188.19
"School of Dental Sciences and KIMSDU","BDS","GN",1038743.575
"School of Dental Sciences and KIMSDU","BDS","OBC",1033844.73
"School of Dental Sciences and KIMSDU","BDS","SC",1008322.195
"Shaheed Nirmal Mahto Medical College & Hospital","MBBS","EWS",44169.755
"Shaheed Nirmal Mahto Medical College & Hospital","MBBS","GN",98651.88
"Shaheed Nirmal Mahto Medical College & Hospital","MBBS","OBC",34948.19
"Shaheed Nirmal Mahto Medical College & Hospital","MBBS","OBC PWD",564652.575
"Shaheed Nirmal Mahto Medical College & Hospital","MBBS","SC",110880.57
"Shaheed Nirmal Mahto Medical College & Hospital","MBBS","ST",127450.715
"Sharad Pawar Dental College and Hospital","BDS","EWS",1141963.82
"Sharad Pawar Dental College and Hospital","BDS","GN",1165130.455
"Sharad Pawar Dental College and Hospital","BDS","OBC",1384523.64
"Sharad Pawar Dental College and Hospital","BDS","SC",1355900.42
"Shri Atal Bihari Vajpayee Medical College & Research Institute","MBBS","EWS",116012.945
"Shri Atal Bihari Vajpayee Medical College & Research Institute","MBBS","GN",110004.58
"Shri Atal Bihari Vajpayee Medical College & Research Institute","MBBS","OBC",54919.535
"Shri Atal Bihari Vajpayee Medical College & Research Institute","MBBS","SC",127604.44
"Shri Atal Bihari Vajpayee Medical College & Research Institute","MBBS","ST",261446.38
"Shri Sathya Sai Medical College and RI","MBBS","EWS",1042516.325
"Shri Sathya Sai Medical College and RI","MBBS","GN",940720.64
"Shri Sathya Sai Medical College and RI","MBBS","OBC",1200215.345
"Shri Sathya Sai Medical College and RI","MBBS","SC",1192590.41
"Shri Sathya Sai Medical College and RI","MBBS","ST",876290.655
"Siddartha Medical College","MBBS","EWS",492359.59
"Siddartha Medical College","MBBS","GN",520053.245
"Siddartha Medical College","MBBS","GN PWD",605472.725
"Siddartha Medical College","MBBS","OBC",167643.795
"Siddartha Medical College","MBBS","SC",183883.79
"Siddartha Medical College","MBBS","ST",202586.66
"Sree Balaji Dental College and Hospital","BDS","GN",1161294.935
"Sree Balaji Dental College and Hospital","BDS","OBC",1319593.545
"Sree Balaji Dental College and Hospital","BDS","SC",1284108.98
"Sree Balaji Medical College and Hospital","MBBS","EWS",949731.935
"Sree Balaji Medical College and Hospital","MBBS","GN",957755.185
"Sree Balaji Medical College and Hospital","MBBS","OBC",1045542.855
"Sree Balaji Medical College and Hospital","MBBS","SC",1024238.03
"Sree Balaji Medical College and Hospital","MBBS","ST",1009038.735
"Sri Jagannath Medical College & Hospital","MBBS","EWS",286254.705
"Sri Jagannath Medical College & Hospital","MBBS","GN",228650.21
"Sri Jagannath Medical College & Hospital","MBBS","GN PWD",578308.165
"Sri Jagannath Medical College & Hospital","MBBS","OBC",154722.775
"Sri Jagannath Medical College & Hospital","MBBS","SC",203366.61
"Sri Jagannath Medical College & Hospital","MBBS","ST",421933.44
"Sri Lakshmi Narayana Inst. of Med. Scien.","MBBS","EWS",1003973.85
"Sri Lakshmi Narayana Inst. of Med. Scien.","MBBS","GN",1054892.795
"Sri Lakshmi Narayana Inst. of Med. Scien.","MBBS","GN PWD",1153455.48
"Sri Lakshmi Narayana Inst. of Med. Scien.","MBBS","OBC",1201494.065
"Sri Lakshmi Narayana Inst. of Med. Scien.","MBBS","SC",901560.85
"Sri Lakshmi Narayana Inst. of Med. Scien.","MBBS","ST",762304.005
"Sri Ramachandra Dental and Hospt.","BDS","EWS",625631.045
"Sri Ramachandra Dental and Hospt.","BDS","GN",867900.35
"Sri Ramachandra Dental and Hospt.","BDS","OBC",881863.635
"Sri Ramachandra Dental and Hospt.","BDS","SC",855141.3
"Sri Ramachandra Dental and Hospt.","BDS","ST",786353.82
"Sri Ramachandra Med. College and Res. Inst.","MBBS","GN",1090931.705
"Sri Ramachandra Med. College and Res. Inst.","MBBS","OBC",1272131.235
"Sri Ramachandra Med. College and Res. Inst.","MBBS","SC",498894.55
"Sri Siddhartha Academy T Begur","MBBS","EWS",418405.495
"Sri Siddhartha Academy T Begur","MBBS","GN",828326.255
"Sri Siddhartha Academy T Begur","MBBS","OBC",1272277.775
"Sri Siddhartha Academy T Begur","MBBS","SC",1156541.21
"Sri Siddhartha Academy T Begur","MBBS","ST",407550.97
"Sri Siddhartha DentalCollege","BDS","EWS",760418.115
"Sri Siddhartha DentalCollege","BDS","GN",1000999.59
"Sri Siddhartha DentalCollege","BDS","OBC",1003900.14
"Sri Siddhartha DentalCollege","BDS","ST",866610.225
"Sri Siddhartha Medical College DU","MBBS","EWS",350068.65
"Sri Siddhartha Medical College DU","MBBS","GN",684226.8
"Sri Siddhartha Medical College DU","MBBS","OBC",952497.97
"Sri Siddhartha Medical College DU","MBBS","SC",970785.565
"Sri Siddhartha Medical College DU","MBBS","ST",359291.67
"Sri Venkateswara Medical College","MBBS","EWS",123821.92
"Sri Venkateswara Medical College","MBBS","EWS PWD",874803.165
"Sri Venkateswara Medical College","MBBS","GN",100924.19
"Sri Venkateswara Medical College","MBBS","OBC",248511.83
"Sri Venkateswara Medical College","MBBS","OBC PWD",566910.655
"Sri Venkateswara Medical College","MBBS","SC",236816.82
"Sri Venkateswara Medical College","MBBS","SC PWD",1004144.68
"Sri Venkateswara Medical College","MBBS","ST",147669.64
"Sundarlal patwa Govt medical College mandsaur","MBBS","GN",21103.95
"Sundarlal patwa Govt medical College mandsaur","MBBS","OBC",55960.96
"Sundarlal patwa Govt medical College mandsaur","MBBS","SC PWD",976514.05
"Sundarlal patwa Govt medical College mandsaur","MBBS","ST PWD",961788.97
"T.D. MEDICAL COLLEGE","MBBS","EWS",18361.48
"T.D. MEDICAL COLLEGE","MBBS","GN",6255.82
"T.D. MEDICAL COLLEGE","MBBS","GN PWD",367601.99
"T.D. MEDICAL COLLEGE","MBBS","OBC",8131.93
"T.D. MEDICAL COLLEGE","MBBS","OBC PWD",492099.735
"T.D. MEDICAL COLLEGE","MBBS","SC",67191.715
"T.D. MEDICAL COLLEGE","MBBS","ST",88118.12
"TAMILNADU GOVT D.C. & HOSP","BDS","EWS",53781.63
"TAMILNADU GOVT D.C. & HOSP","BDS","GN",46458.485
"TAMILNADU GOVT D.C. & HOSP","BDS","OBC",78800.615
"TAMILNADU GOVT D.C. & HOSP","BDS","SC",118337.325
"TAMILNADU GOVT D.C. & HOSP","BDS","ST",178442.76
"THANJAVUR MEDICAL COLL.","MBBS","EWS",19855.98
"THANJAVUR MEDICAL COLL.","MBBS","GN",6394.735
"THANJAVUR MEDICAL COLL.","MBBS","GN PWD",567535.525
"THANJAVUR MEDICAL COLL.","MBBS","OBC",7627.97
"THANJAVUR MEDICAL COLL.","MBBS","SC",54321.655
"THANJAVUR MEDICAL COLL.","MBBS","ST",121378.93
"THENI GOVT. MEDICAL COLLEGE","MBBS","EWS",20967.56
"THENI GOVT. MEDICAL COLLEGE","MBBS","GN",7910.05
"THENI GOVT. MEDICAL COLLEGE","MBBS","OBC",9093.665
"THENI GOVT. MEDICAL COLLEGE","MBBS","SC",56997.33
"THENI GOVT. MEDICAL COLLEGE","MBBS","ST",122605.59
"THOOTHUKUDI MEDICAL COLLEGE","MBBS","EWS",20922.025
"THOOTHUKUDI MEDICAL COLLEGE","MBBS","GN",9177.215
"THOOTHUKUDI MEDICAL COLLEGE","MBBS","OBC",13425.015
"THOOTHUKUDI MEDICAL COLLEGE","MBBS","OBC PWD",742273.085
"THOOTHUKUDI MEDICAL COLLEGE","MBBS","SC",74090.92
"THOOTHUKUDI MEDICAL COLLEGE","MBBS","ST",126688.1
"TOPIWALA NATIONAL MEDICAL COLLEGE","MBBS","EWS",10468.2
"TOPIWALA NATIONAL MEDICAL COLLEGE","MBBS","GN",8315.27
"TOPIWALA NATIONAL MEDICAL COLLEGE","MBBS","OBC",6017.165
"TOPIWALA NATIONAL MEDICAL COLLEGE","MBBS","SC",48285.4
"TOPIWALA NATIONAL MEDICAL COLLEGE","MBBS","ST",69459.64
"Tamralipto Government Medical College & Hospital","MBBS","EWS",17003.04
"Tamralipto Government Medical College & Hospital","MBBS","GN",16123.325
"Tamralipto Government Medical College & Hospital","MBBS","OBC",16940.65
"Tamralipto Government Medical College & Hospital","MBBS","SC",84900.62
"Tamralipto Government Medical College & Hospital","MBBS","ST",123111.13
"Tezpur Medical College","MBBS","EWS",20125.03
"Tezpur Medical College","MBBS","GN",16983.535
"Tezpur Medical College","MBBS","GN PWD",818618.88
"Tezpur Medical College","MBBS","OBC",17567.025
"Tezpur Medical College","MBBS","SC",89147.425
"Tezpur Medical College","MBBS","ST",105971.6
"Thaimoogambigai Dental College and Hsopt. Chennai","BDS","EWS",1142799.34
"Thaimoogambigai Dental College and Hsopt. Chennai","BDS","GN",1082662.41
"Thaimoogambigai Dental College and Hsopt. Chennai","BDS","OBC",1378321.74
"Thaimoogambigai Dental College and Hsopt. Chennai","BDS","SC",1347112.895
"Thiruvannamalai MC","MBBS","EWS",22535.02
"Thiruvannamalai MC","MBBS","GN",14516.28
"Thiruvannamalai MC","MBBS","OBC",13458.205
"Thiruvannamalai MC","MBBS","SC",89162.07
"Thiruvannamalai MC","MBBS","ST",127443.945
"Tinsukia Medical College & Hospital","MBBS","EWS",22689.51
"Tinsukia Medical College & Hospital","MBBS","GN",17290.565
"Tinsukia Medical College & Hospital","MBBS","OBC",22873.11
"Tinsukia Medical College & Hospital","MBBS","SC",111779.05
"Tinsukia Medical College & Hospital","MBBS","SC PWD",1119052.555
"Tomo Riba Institute Health and Medical Sciences","MBBS","EWS",21631.895
"Tomo Riba Institute Health and Medical Sciences","MBBS","GN",21202.975
"Tomo Riba Institute Health and Medical Sciences","MBBS","OBC",18740.135
"Tomo Riba Institute Health and Medical Sciences","MBBS","SC",100302.64
"Tomo Riba Institute Health and Medical Sciences","MBBS","ST",117604.45
"UNS AUTONOMOUS STATE MEDICAL COLLEGES","MBBS","EWS",15818.945
"UNS AUTONOMOUS STATE MEDICAL COLLEGES","MBBS","GN",17746.335
"UNS AUTONOMOUS STATE MEDICAL COLLEGES","MBBS","OBC",15937.37
"UNS AUTONOMOUS STATE MEDICAL COLLEGES","MBBS","OBC PWD",726405.41
"UNS AUTONOMOUS STATE MEDICAL COLLEGES","MBBS","SC",86845.08
"UNS AUTONOMOUS STATE MEDICAL COLLEGES","MBBS","ST",125722.45
"UTTARANCHAL F HOSP TRUST MC","MBBS","EWS",10366.815
"UTTARANCHAL F HOSP TRUST MC","MBBS","GN",21671.785
"UTTARANCHAL F HOSP TRUST MC","MBBS","OBC",10880.375
"UTTARANCHAL F HOSP TRUST MC","MBBS","SC",54302.44
"UTTARANCHAL F HOSP TRUST MC","MBBS","ST",112420.53
"University College of Medical Sciences","MBBS","EWS",7613.34
"University College of Medical Sciences","MBBS","EWS PWD",755718.275
"University College of Medical Sciences","MBBS","GN",137606.11
"University College of Medical Sciences","MBBS","GN PWD",701564.105
"University College of Medical Sciences","MBBS","OBC",17883.045
"University College of Medical Sciences","MBBS","OBC PWD",408420.305
"University College of Medical Sciences","MBBS","SC",66154.445
"University College of Medical Sciences","MBBS","ST",169042.49
"Uttar Pradesh University of Medical Sciences","MBBS","EWS",8063.91
"Uttar Pradesh University of Medical Sciences","MBBS","GN",32476.795
"Uttar Pradesh University of Medical Sciences","MBBS","OBC",14795.4
"Uttar Pradesh University of Medical Sciences","MBBS","SC",57046.59
"Uttar Pradesh University of Medical Sciences","MBBS","ST",110116.37
"V.S.S. MEDICAL COLLEGE","MBBS","EWS",10718.495
"V.S.S. MEDICAL COLLEGE","MBBS","EWS PWD",612514.865
"V.S.S. MEDICAL COLLEGE","MBBS","GN",19388.075
"V.S.S. MEDICAL COLLEGE","MBBS","GN PWD",435647.415
"V.S.S. MEDICAL COLLEGE","MBBS","OBC",27704.515
"V.S.S. MEDICAL COLLEGE","MBBS","OBC PWD",596623.005
"V.S.S. MEDICAL COLLEGE","MBBS","SC",50370.705
"V.S.S. MEDICAL COLLEGE","MBBS","ST",95293.59
"VARDHMAN INSTITUTE OF MEDICAL SCIENCES","MBBS","EWS",10557.815
"VARDHMAN INSTITUTE OF MEDICAL SCIENCES","MBBS","GN",53857.505
"VARDHMAN INSTITUTE OF MEDICAL SCIENCES","MBBS","GN PWD",543672.515
"VARDHMAN INSTITUTE OF MEDICAL SCIENCES","MBBS","OBC",53804.605
"VARDHMAN INSTITUTE OF MEDICAL SCIENCES","MBBS","SC",59412.59
"VARDHMAN INSTITUTE OF MEDICAL SCIENCES","MBBS","ST",72926.57
"VELS MEDICAL COLLEGE & HOSPITAL","MBBS","EWS",803875.375
"VELS MEDICAL COLLEGE & HOSPITAL","MBBS","GN",1117420.67
"VELS MEDICAL COLLEGE & HOSPITAL","MBBS","OBC",1071377.915
"VELS MEDICAL COLLEGE & HOSPITAL","MBBS","SC",1006305.215
"VELS MEDICAL COLLEGE & HOSPITAL","MBBS","ST",1032497.735
"VIJAYNAGAR INST OF MED. SC","MBBS","EWS",145274.635
"VIJAYNAGAR INST OF MED. SC","MBBS","GN",122569.925
"VIJAYNAGAR INST OF MED. SC","MBBS","OBC",147073.065
"VIJAYNAGAR INST OF MED. SC","MBBS","OBC PWD",523895.285
"VIJAYNAGAR INST OF MED. SC","MBBS","SC",146867.415
"VIJAYNAGAR INST OF MED. SC","MBBS","ST",119255.985
"VMKV Medical College and Hospital","MBBS","GN",950705.565
"VMKV Medical College and Hospital","MBBS","OBC",891944.485
"VMKV Medical College and Hospital","MBBS","SC",758074.885
"VMS Dental College","BDS","GN",1109147.445
"VMS Dental College","BDS","OBC",1362823.8
"VMS Dental College","BDS","SC",1300209.05
"Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi","MBBS","EWS",78170.53
"Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi","MBBS","EWS PWD",653301.895
"Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi","MBBS","GN",452863.665
"Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi","MBBS","GN PWD",541801.98
"Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi","MBBS","OBC",580219.89
"Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi","MBBS","SC",162692.28
"Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi","MBBS","SC PWD",1114871.85
"Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi","MBBS","ST",270455.87
"Veer Chandra Singh Garhwali Govt. Institute of Medical Science & Research","MBBS","EWS",37653.635
"Veer Chandra Singh Garhwali Govt. Institute of Medical Science & Research","MBBS","GN",138516.15
"Veer Chandra Singh Garhwali Govt. Institute of Medical Science & Research","MBBS","OBC",354834.825
"Veer Chandra Singh Garhwali Govt. Institute of Medical Science & Research","MBBS","OBC PWD",713657.865
"Veer Chandra Singh Garhwali Govt. Institute of Medical Science & Research","MBBS","SC",162051.075
"Veer Chandra Singh Garhwali Govt. Institute of Medical Science & Research","MBBS","ST",217793.525
"Vinayaka Missions Medical College and Hospital","MBBS","EWS",523800.035
"Vinayaka Missions Medical College and Hospital","MBBS","GN",786694.165
"Vinayaka Missions Medical College and Hospital","MBBS","OBC",793489.65
"Vinayaka Missions Medical College and Hospital","MBBS","SC",715422.77
"Vinayaka Missions Medical College and Hospital","MBBS","ST",607594.15
"Virendra Kumar Sakhlecha Government Medical College","MBBS","GN",137187.93
"Virendra Kumar Sakhlecha Government Medical College","MBBS","OBC",116801.875
"Virendra Kumar Sakhlecha Government Medical College","MBBS","SC",120192.915
"YADGIRI INSTITUTE OF MEDICAL SCIENCES","MBBS","EWS",88358.17
"YADGIRI INSTITUTE OF MEDICAL SCIENCES","MBBS","GN",34055.315
"YADGIRI INSTITUTE OF MEDICAL SCIENCES","MBBS","OBC",93895.465
"YADGIRI INSTITUTE OF MEDICAL SCIENCES","MBBS","SC",105330.505
"YADGIRI INSTITUTE OF MEDICAL SCIENCES","MBBS","ST",162722.62
"Yenepoya Dental College","BDS","GN",1087417.785
"Yenepoya Dental College","BDS","OBC",1163917.555
"Yenepoya Medical College","MBBS","EWS",308375.7
"Yenepoya Medical College","MBBS","GN",883240.425
"Yenepoya Medical College","MBBS","OBC",1216233.075
"Yenepoya Medical College","MBBS","SC",373390.185
"ZORAM MEDICAL COLLEGE Falkawn","MBBS","EWS",106892.99
"ZORAM MEDICAL COLLEGE Falkawn","MBBS","GN",359440.23
"ZORAM MEDICAL COLLEGE Falkawn","MBBS","OBC",923256.475
"ZORAM MEDICAL COLLEGE Falkawn","MBBS","OBC PWD",900446.565
"ZORAM MEDICAL COLLEGE Falkawn","MBBS","SC",200496.925
"ZORAM MEDICAL COLLEGE Falkawn","MBBS","ST",135023.55
