College,Course,Category,Predicted_Rank_2025,Allotted_Rank_2023,Allotted_Rank_2024
"GOVERNMENT ENGINEERING COLLEGE, BHUJ",CIVIL ENGINEERING,OPEN,43880,30157.0,36377.0
"GOVERNMENT ENGINEERING COLLEGE, BHUJ",ELECTRICAL ENGINEERING,OPEN,50664,29685.0,38781.0
"GOVERNMENT ENGINEERING COLLEGE, BHUJ",MECHANICAL ENGINEERING,OPEN,58123,22642.0,36277.0
"GOVERNMENT ENGINEERING COLLEGE, BHUJ",MINING ENGINEERING,OPEN,1543,920236.0,37679.0
"GOVERNMENT ENGINEERING COLLEGE, DAHOD",CIVIL ENGINEERING,OPEN,51919,29038.0,38828.0
"GOVERNMENT ENGINEERING COLLEGE, DAHOD",COMPUTER ENGINEERING,ESM,39936,24903.0,24076.0
"GOVERNMENT ENGINEERING COLLEGE, DAHOD",COMPUTER ENGINEERING,OPEN,30486,11080.0,18379.0
"GOVERNMENT ENGINEERING COLLEGE, DAHOD",COMPUTER ENGINEERING,OPEN-EWS,64318,12979.0,38775.0
"GOVERNMENT ENGINEERING COLLEGE, DAHOD",COMPUTER ENGINEERING,SC,50244,23239.0,30290.0
"GOVERNMENT ENGINEERING COLLEGE, DAHOD",COMPUTER ENGINEERING,SEBC,30486,14745.0,18379.0
"GOVERNMENT ENGINEERING COLLEGE, DAHOD",COMPUTER ENGINEERING,ST,64318,27498.0,38775.0
"GOVERNMENT ENGINEERING COLLEGE, DAHOD",ELECTRICAL ENGINEERING,OPEN,53776,28226.0,38960.0
"GOVERNMENT ENGINEERING COLLEGE, DAHOD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,50145,27369.0,37046.0
"GOVERNMENT ENGINEERING COLLEGE, DAHOD",MECHANICAL ENGINEERING,OPEN,47607,29899.0,37728.0
"GOVERNMENT ENGINEERING COLLEGE, GODHRA",CIVIL ENGINEERING,OPEN,54560,27371.0,38644.0
"GOVERNMENT ENGINEERING COLLEGE, GODHRA",ELECTRICAL ENGINEERING,OPEN,43298,28336.0,35027.0
"GOVERNMENT ENGINEERING COLLEGE, GODHRA",MECHANICAL ENGINEERING,OPEN,54873,25562.0,37452.0
"GOVERNMENT ENGINEERING COLLEGE, MODASA",AUTOMOBILE ENGINEERING,OPEN,53711,28063.0,38824.0
"GOVERNMENT ENGINEERING COLLEGE, MODASA",CIVIL ENGINEERING,OPEN,50406,29642.0,38654.0
"GOVERNMENT ENGINEERING COLLEGE, MODASA",COMPUTER ENGINEERING,ESM,55518,20818.0,31996.5
"GOVERNMENT ENGINEERING COLLEGE, MODASA",COMPUTER ENGINEERING,OPEN,29774,9889.0,17159.0
"GOVERNMENT ENGINEERING COLLEGE, MODASA",COMPUTER ENGINEERING,OPEN-EWS,48791,11838.0,28119.0
"GOVERNMENT ENGINEERING COLLEGE, MODASA",COMPUTER ENGINEERING,SC,48791,20693.0,28119.0
"GOVERNMENT ENGINEERING COLLEGE, MODASA",COMPUTER ENGINEERING,SEBC,29774,13120.0,17159.0
"GOVERNMENT ENGINEERING COLLEGE, MODASA",COMPUTER ENGINEERING,ST,66583,29542.0,38373.0
"GOVERNMENT ENGINEERING COLLEGE, MODASA",ELECTRICAL ENGINEERING,OPEN,50593,29572.0,38680.0
"GOVERNMENT ENGINEERING COLLEGE, MODASA","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,52251,28650.0,38691.0
"GOVERNMENT ENGINEERING COLLEGE, MODASA",INFORMATION TECHNOLOGY,ESM,50592,24429.0,28327.0
"GOVERNMENT ENGINEERING COLLEGE, MODASA",INFORMATION TECHNOLOGY,OPEN,34832,10920.0,19503.0
"GOVERNMENT ENGINEERING COLLEGE, MODASA",INFORMATION TECHNOLOGY,OPEN-EWS,55023,12201.0,30808.0
"GOVERNMENT ENGINEERING COLLEGE, MODASA",INFORMATION TECHNOLOGY,SC,55023,21794.0,30808.0
"GOVERNMENT ENGINEERING COLLEGE, MODASA",INFORMATION TECHNOLOGY,SEBC,34832,13637.0,19503.0
"GOVERNMENT ENGINEERING COLLEGE, MODASA",INFORMATION TECHNOLOGY,ST,66262,29677.0,37101.0
"GOVERNMENT ENGINEERING COLLEGE, MODASA",MECHANICAL ENGINEERING,OPEN,52982,28182.0,38641.0
"GOVERNMENT ENGINEERING COLLEGE, PALANPUR",CIVIL ENGINEERING,OPEN,49523,30225.0,38689.0
"GOVERNMENT ENGINEERING COLLEGE, PALANPUR",ELECTRICAL ENGINEERING,OPEN,50255,28133.0,37601.0
"GOVERNMENT ENGINEERING COLLEGE, PALANPUR",MECHANICAL ENGINEERING,OPEN,49962,28532.0,37756.0
"GOVERNMENT ENGINEERING COLLEGE, PATAN",CIVIL ENGINEERING,OPEN,49636,29104.0,38008.0
"GOVERNMENT ENGINEERING COLLEGE, PATAN",ELECTRICAL ENGINEERING,OPEN,52238,28166.0,38358.0
"GOVERNMENT ENGINEERING COLLEGE, PATAN",MECHANICAL ENGINEERING,OPEN,48174,28647.0,37149.0
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",ESM,69176,28928.0,31752.0
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",OPEN,50725,10687.0,23283.0
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",OPEN-EWS,50725,11601.0,23283.0
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",SC,50725,22365.0,23283.0
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",SEBC,28318,17451.0,12998.0
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",ST,83524,21086.0,38338.0
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING,ESM,58517,13414.0,19756.0
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING,OPEN,53790,6131.0,18160.0
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING,OPEN-EWS,53790,7059.0,18160.0
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING,SC,53790,14341.0,18160.0
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING,SEBC,24306,7895.0,8206.0
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING,ST,114179,28791.0,38548.0
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ELECTRICAL ENGINEERING,OPEN,53119,28090.0,38628.0
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,48929,30357.0,38540.0
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ROBOTICS AND AUTOMATION,OPEN,46147,30204.0,37334.0
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ROBOTICS AND AUTOMATION,OPEN - PH,46147,918815.0,37334.0
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",ROBOTICS AND AUTOMATION,ST,46147,921379.0,37334.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",BIOMEDICAL ENGINEERING,OPEN,51907,29052.0,38833.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",CIVIL ENGINEERING,OPEN,51558,16350.0,29034.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",CIVIL ENGINEERING,OPEN-EWS,61121,19436.0,34419.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",CIVIL ENGINEERING,SC,61121,24950.0,34419.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",CIVIL ENGINEERING,SEBC,51558,20403.0,29034.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",CIVIL ENGINEERING,ST,67602,26995.0,38069.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",COMPUTER ENGINEERING,ESM,19312,5266.0,11914.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",COMPUTER ENGINEERING,OPEN,5844,2224.0,3605.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",COMPUTER ENGINEERING,OPEN - PH,5844,26874.0,3605.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",COMPUTER ENGINEERING,OPEN-EWS,14003,2424.0,8639.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",COMPUTER ENGINEERING,SC,14003,6470.0,8639.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",COMPUTER ENGINEERING,SEBC,5844,3083.0,3605.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",COMPUTER ENGINEERING,ST,47479,25855.0,29291.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",ESM,25217,22168.0,23030.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,18448,15387.0,16848.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",OPEN-EWS,31351,18081.0,28632.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",SC,31351,25373.0,28632.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",SEBC,18448,26164.0,16848.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",INFORMATION TECHNOLOGY,ESM,23892,8718.0,15707.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",INFORMATION TECHNOLOGY,OPEN,5981,2585.0,3932.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",INFORMATION TECHNOLOGY,OPEN-EWS,15249,2680.0,10025.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",INFORMATION TECHNOLOGY,SC,15249,7183.0,10025.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",INFORMATION TECHNOLOGY,SEBC,5981,3616.0,3932.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",INFORMATION TECHNOLOGY,ST,45226,24737.0,29733.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","INSTRUMENTATION & CONTROL
ENGG.",OPEN,37467,29525.0,33260.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",MECHANICAL ENGINEERING,OPEN,26371,17091.0,21230.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",MECHANICAL ENGINEERING,OPEN-EWS,42804,19208.0,34459.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",MECHANICAL ENGINEERING,SC,42804,30143.0,34459.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",MECHANICAL ENGINEERING,SEBC,26371,22801.0,21230.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",METALLURGY,OPEN,48876,29937.0,38252.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",ROBOTICS AND AUTOMATION,ESM,34106,18297.0,14879.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",ROBOTICS AND AUTOMATION,OPEN,81415,15495.0,35518.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",ROBOTICS AND AUTOMATION,OPEN-EWS,81415,19326.0,35518.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",ROBOTICS AND AUTOMATION,SC,81415,29833.0,35518.0
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR",ROBOTICS AND AUTOMATION,SEBC,52283,29366.0,22809.0
"GOVERNMENT ENGINEERING COLLEGE, VALSAD",CHEMICAL ENGINEERING,OPEN,33648,29867.0,31701.0
"GOVERNMENT ENGINEERING COLLEGE, VALSAD",CIVIL ENGINEERING,OPEN,49304,30165.0,38565.0
"GOVERNMENT ENGINEERING COLLEGE, VALSAD",ELECTRICAL ENGINEERING,OPEN,34813,29545.0,32071.0
"GOVERNMENT ENGINEERING COLLEGE, VALSAD",ELECTRICAL ENGINEERING,SEBC,34813,30273.0,32071.0
"GOVERNMENT ENGINEERING COLLEGE, VALSAD",MECHANICAL ENGINEERING,OPEN,50117,30251.0,38937.0
"GROW MORE FACULTY OF ENGINEERING, BERNA, HIMMATNAGAR",COMPUTER ENGINEERING,OPEN,50171,29576.0,38521.0
"GROW MORE FACULTY OF ENGINEERING, BERNA, HIMMATNAGAR",INFORMATION TECHNOLOGY,OPEN,53423,24063.0,35854.0
"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP),
MEVAD, MEHSANA",CIVIL ENGINEERING,OPEN,45660,28055.0,35791.0
"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP),
MEVAD, MEHSANA",COMPUTER ENGINEERING,OPEN,49733,30205.0,38758.0
"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP),
MEVAD, MEHSANA","COMPUTER ENGINEERING-
GUJARATI",OPEN,29635,29179.0,29406.0
"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP),
MEVAD, MEHSANA",MECHANICAL ENGINEERING,OPEN,29615,24914.0,27163.0
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,BIO-TECHNOLOGY,OPEN,46167,30254.0,37373.0
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,CHEMICAL ENGINEERING,OPEN,36370,29081.0,32522.0
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,COMPUTER ENGINEERING,OPEN,47329,30343.0,37896.0
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,COMPUTER SCIENCE & ENGG,OPEN,57837,25575.0,38460.0
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,FOOD TECHNOLOGY,OPEN,53461,28331.0,38918.0
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,INFORMATION & COMMUNICATION TECHNOLOGY,OPEN,41837,17916.0,27378.0
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,INFORMATION TECHNOLOGY,OPEN,48888,30066.0,38339.0
"HANSABA COLLEGE OF ENGIEERING AND TECHNOLOGY, SIDDHPUR","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL
INTELLIGENCE)",OPEN,44078,30119.0,36436.0
"HASMUKH GOSWAMI COLLEGE OF ENGG, VAHELAL",COMPUTER ENGINEERING,OPEN,53888,28082.0,38901.0
"HASMUKH GOSWAMI COLLEGE OF ENGG, VAHELAL",INFORMATION TECHNOLOGY,OPEN,43111,29827.0,35859.0
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",AUTOMOBILE ENGINEERING,OPEN,102592,14631.0,38743.0
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",CIVIL ENGINEERING,OPEN,49813,30476.0,38963.0
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",COMPUTER ENGINEERING,ESM,75675,22728.0,33566.0
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",COMPUTER ENGINEERING,OPEN,81721,16078.0,36248.0
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",COMPUTER ENGINEERING,OPEN-EWS,81721,18354.0,36248.0
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",COMPUTER ENGINEERING,SC,81721,27359.0,36248.0
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",COMPUTER ENGINEERING,SEBC,80333,28570.0,35632.0
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",COMPUTER ENGINEERING,ST,81721,19559.0,36248.0
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",CYBER SECURITY,OPEN,39380,29226.0,33925.0
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",CYBER SECURITY,SEBC,39736,29762.0,34232.0
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",ELECTRICAL ENGINEERING,OPEN,52162,29007.0,38898.0
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,39895,30011.0,34602.0
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN,35991,22279.0,28317.0
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN-EWS,35991,26340.0,28317.0
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",INFORMATION TECHNOLOGY,OPEN,77681,18845.0,38261.0
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",INFORMATION TECHNOLOGY,OPEN-EWS,77681,20241.0,38261.0
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",INFORMATION TECHNOLOGY,SC,77681,29857.0,38261.0
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",INFORMATION TECHNOLOGY,SEBC,74717,29654.0,36801.0
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",MECHANICAL ENGINEERING,OPEN,41602,30385.0,35554.0
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",BIO-TECHNOLOGY,OPEN,26054,9696.0,15894.0
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",BIO-TECHNOLOGY,OPEN-EWS,26054,16487.0,15894.0
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",BIO-TECHNOLOGY,SC,26054,24210.0,15894.0
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",BIO-TECHNOLOGY,SEBC,41691,28906.0,25433.0
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",CHEMICAL ENGINEERING,OPEN,17871,30246.0,23249.0
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",COMPUTER ENGINEERING,ESM,56062,29655.0,20428.0
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",COMPUTER ENGINEERING,OPEN,103671,13765.0,37776.0
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",COMPUTER ENGINEERING,OPEN-EWS,103671,17900.0,37776.0
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",COMPUTER ENGINEERING,SC,103671,27560.0,37776.0
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",COMPUTER ENGINEERING,SEBC,94952,30383.0,34599.0
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",INFORMATION TECHNOLOGY,OPEN,32035,14002.0,21179.0
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",INFORMATION TECHNOLOGY,OPEN-EWS,32035,14751.0,21179.0
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",INFORMATION TECHNOLOGY,SEBC,52442,20203.0,34671.0
"INSTITUTE OF ADVANCED RESEARCH, GANDHINAGAR",INFORMATION TECHNOLOGY,ST,32035,19633.0,21179.0
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",CIVIL ENGINEERING,OPEN,49392,29918.0,38441.0
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",COMPUTER ENGINEERING,OPEN,3603,2111.0,2758.0
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",COMPUTER ENGINEERING,OPEN-EWS,8500,2427.0,6506.0
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",COMPUTER ENGINEERING,SC,8500,7606.0,6506.0
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",COMPUTER ENGINEERING,SEBC,3603,4435.0,2758.0
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",COMPUTER ENGINEERING,ST,50312,28954.0,38509.0
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",ELECTRICAL ENGINEERING,OPEN,42874,29845.0,35771.0
"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND
MANAGEMENT(IITRAM),AHMEDABAD",MECHANICAL ENGINEERING,OPEN,39067,30167.0,34330.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CHEMICAL ENGINEERING,OPEN,23901,3660.0,9353.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CHEMICAL ENGINEERING,OPEN-EWS,23901,4309.0,9353.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CHEMICAL ENGINEERING,SC,23901,16523.0,9353.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CHEMICAL ENGINEERING,SEBC,27865,10627.0,10904.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CIVIL ENGINEERING,OPEN,33781,7660.0,16086.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CIVIL ENGINEERING,OPEN-EWS,33781,17525.0,16086.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CIVIL ENGINEERING,SC,33781,15648.0,16086.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CIVIL ENGINEERING,SEBC,33726,22534.0,16060.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",CIVIL ENGINEERING,ST,53651,27562.0,25548.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",COMPUTER SCIENCE & ENGG,ESM,27740,1661.0,3756.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN,9764,179.0,1322.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN - PH,9764,20592.0,1322.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN-EWS,9764,225.0,1322.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",COMPUTER SCIENCE & ENGG,SC,9764,596.0,1322.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",COMPUTER SCIENCE & ENGG,SEBC,5044,483.0,683.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",COMPUTER SCIENCE & ENGG,ST,88921,11578.0,12040.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",ELECTRICAL ENGINEERING,ESM,11480,9114.0,5671.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",ELECTRICAL ENGINEERING,OPEN,21223,5179.0,10484.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",ELECTRICAL ENGINEERING,OPEN-EWS,21223,9359.0,10484.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",ELECTRICAL ENGINEERING,SC,21223,16618.0,10484.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",ELECTRICAL ENGINEERING,SEBC,21446,26183.0,10594.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",ELECTRICAL ENGINEERING,ST,75924,21073.0,37506.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",ESM,22896,3405.0,5907.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,17218,1146.0,4442.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN-EWS,17218,1515.0,4442.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",SC,17218,6458.0,4442.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",SEBC,9043,4238.0,2333.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",ST,129233,27877.0,33341.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",MECHANICAL ENGINEERING,ESM,23646,9680.0,13670.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",MECHANICAL ENGINEERING,OPEN,12776,4270.0,7386.0
"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE &
TECHNOLOGY, AHMEDABAD",MECHANICAL ENGINEERING,OPEN-EWS,12776,5479.0,7386.0
